frame,timestamp,rx,ry,rz,ax,ay,az
7882,131.367,-0.17204020383000002,-0.07243798056,0.35420041965000004,-0.078125,1.130859375,0.03759765625
7883,131.383,-0.29827403760000004,-0.14434332891,0.59228701752,-0.14404296875,1.166015625,-0.029296875
7884,131.4,-0.1704423072,-0.24767397765000002,0.5523396017700001,-0.19970703125,1.1826171875,-0.052734375
7885,131.417,0.09108010791,-0.25619609301,0.28655612898,-0.1376953125,1.07080078125,0.0224609375
7886,131.433,0.16298545626000002,-0.15552860532,0.13156015587,-0.09521484375,1.02978515625,0.033203125
7887,131.45,0.20346550422,-0.10972223526000001,0.02716424271,-0.06982421875,1.02392578125,0.033203125
7888,131.467,0.25300029975,-0.10439591316,-0.08202536034,-0.04052734375,1.0185546875,0.03759765625
7889,131.483,0.20186760759000003,-0.19281286002,-0.046339002270000006,-0.0263671875,0.96875,0.09423828125
7890,131.5,0.14168016786,-0.20985709074,0.025566346080000003,-0.04296875,0.87939453125,0.1962890625
7891,131.517,0.11664645399000001,0.017576862930000003,0.11930961504000001,-0.08984375,0.87060546875,0.21826171875
7892,131.53300000000002,0.13209278808,0.20879182632,0.22210763157000002,-0.08203125,0.9091796875,0.16748046875
7893,131.55,0.07616640603000001,0.28282770351000003,0.31265510727,-0.029296875,1.01513671875,0.06591796875
7894,131.567,0.08255799255,0.12197277609000001,0.37497307584,-0.07568359375,1.02734375,0.06005859375
7895,131.583,0.14061490344000002,-0.02343581724,0.39681099645,-0.08154296875,0.93994140625,0.1435546875
7896,131.6,0.10812433863000001,0.11504855736000001,0.33662355672,0.01708984375,0.9111328125,0.1728515625
7897,131.617,0.01171790862,0.17683389372000002,0.30519825633000003,0.10888671875,0.974609375,0.171875
7898,131.633,-0.20186760759000003,0.36325516722,0.33076460241,0.15283203125,1.09033203125,0.06640625
7899,131.65,-0.24288028776,0.19441075665000002,0.32703617694000003,0.009765625,1.21630859375,0.01025390625
7900,131.667,-0.12942962703000002,0.16990967499,0.20559603306000002,-0.06201171875,1.04296875,0.13671875
7901,131.683,-0.17683389372000002,0.17204020383000002,0.11558118957,-0.0673828125,1.07421875,0.06689453125
7902,131.7,-0.06551376183,0.06657902625,-0.014381069670000001,-0.025390625,1.19921875,-0.02490234375
7903,131.717,0.15286544427,-0.24341291997,-0.34354777545000004,0.07373046875,1.1923828125,-0.06640625
7904,131.733,0.13422331692,-0.33342776346,-0.36485306385000005,0.068359375,1.07958984375,0.04443359375
7905,131.75,0.020772656190000002,-0.28815402561000003,-0.28708876119000004,0.01611328125,0.98486328125,0.0849609375
7906,131.767,-0.028762139340000003,-0.24394555218000002,-0.21465078063,-0.03173828125,0.96435546875,0.11279296875
7907,131.78300000000002,-0.032490564810000004,-0.21305288400000003,-0.14061490344000002,-0.1064453125,0.927734375,0.09033203125
7908,131.8,-0.00266316105,-0.17523599709,0.03408846144,-0.14111328125,0.86474609375,0.10400390625
7909,131.817,0.03781688691,-0.06551376183,0.22690132146000003,-0.12451171875,0.8203125,0.09228515625
7910,131.833,0.06657902625,0.02609897829,0.29774140539,-0.09423828125,0.8896484375,0.03662109375
7911,131.85,0.22530342483000002,-0.02237055282,0.17310546825,-0.0283203125,0.92529296875,0.01611328125
7912,131.867,0.38242992678000004,-0.0319579326,-0.05166532437,-0.0068359375,0.90380859375,0.09521484375
7913,131.883,0.37870150131,-0.04740426669,-0.20825919411000002,0.06201171875,0.86328125,0.11474609375
7914,131.9,0.30519825633000003,-0.06711165846,-0.08894957907,0.07568359375,0.9755859375,0.10791015625
7915,131.917,0.23915186229000002,-0.01012001199,-0.02343581724,0.18359375,0.88818359375,0.18017578125
7916,131.933,-0.06870955509,0.14008227123,0.15925703079,0.17333984375,0.97705078125,0.15966796875
7917,131.95,-0.18375811245,0.08788431465,0.2556634608,-0.0283203125,1.01220703125,0.08203125
7918,131.967,-0.12570120156,0.13102752366,0.31851406158,-0.0322265625,1.142578125,0.00537109375
7919,131.983,-0.05379585321,0.036751622490000004,0.27803401362,0.06298828125,1.21484375,-0.0517578125
7920,132.0,0.11025486747,0.01651159851,-0.08202536034,0.1474609375,1.1953125,-0.09326171875
7921,132.017,0.10865697084,-0.18801917013000002,-0.28069717467,0.09033203125,1.10205078125,-0.02783203125
7922,132.03300000000002,0.02343581724,-0.37390781142,-0.16032229521000002,-0.05517578125,0.95556640625,0.0908203125
7923,132.05,0.06072007194,-0.15286544427,-0.015446334090000001,-0.07421875,0.89501953125,0.18310546875
7924,132.067,0.027696874920000003,0.23861923008000002,0.00958737978,0.0322265625,1.05322265625,0.02587890625
7925,132.083,-0.036751622490000004,0.14434332891,0.055393749840000006,0.0791015625,1.2744140625,-0.140625
7926,132.1,0.014381069670000001,-0.27430558815,-0.06551376183,0.0458984375,1.23681640625,-0.181640625
7927,132.117,0.15499597311000002,-0.5416869575700001,-0.28176243909000004,-0.05224609375,0.98974609375,-0.0107421875
7928,132.133,0.31585090053000003,-0.42184471032000004,-0.35579831628,-0.09716796875,0.74267578125,0.15673828125
7929,132.15,0.30253509528,0.044208473430000006,-0.21518341284,-0.01806640625,0.72802734375,0.1923828125
7930,132.167,0.13901700681,0.15286544427,0.01225054083,0.00390625,0.83642578125,0.09033203125
7931,132.183,0.18216021582,0.13209278808,-0.057524278680000006,0.013671875,0.94140625,0.0244140625
7932,132.2,0.26738136942,0.04527373785,-0.19441075665000002,0.09033203125,0.90380859375,0.13330078125
7933,132.217,0.059654807520000006,0.11824435062000001,-0.0639158652,0.0703125,0.8671875,0.12939453125
7934,132.233,-0.09161274012000001,-0.00106526442,0.1757686293,-0.0322265625,0.94384765625,0.1240234375
7935,132.25,-0.022903185030000002,0.10439591316,0.19600865328,-0.0146484375,0.90478515625,0.13525390625
7936,132.267,0.12463593714000001,0.39148467435,-0.021837920610000002,0.09716796875,1.0244140625,0.0791015625
7937,132.28300000000002,0.08575378581000001,0.51399008265,-0.25939188627000004,0.21435546875,1.08447265625,-0.0458984375
7938,132.3,-0.10546117758000001,0.01810949514,-0.13848437460000002,0.06787109375,1.26806640625,-0.06201171875
7939,132.317,0.03994741575,-0.38988677772,-0.23116237914,-0.02197265625,0.93798828125,0.0927734375
7940,132.333,0.006391586520000001,-0.05379585321,-0.18748653792,0.05419921875,0.86181640625,0.232421875
7941,132.35,-0.06285060078,0.23329290798000002,-0.10546117758000001,0.109375,0.9638671875,0.17724609375
7942,132.367,-0.20293287201000001,0.37071201816000005,-0.0585895431,0.16748046875,1.1728515625,0.0048828125
7943,132.383,-0.27803401362,0.12303804051,-0.039414783540000005,0.1240234375,1.24951171875,-0.103515625
7944,132.4,-0.23915186229000002,-0.06764429067000001,-0.16032229521000002,0.0732421875,1.22216796875,-0.13232421875
7945,132.417,-0.28282770351000003,-0.39521309982,-0.12729909819000002,-0.01220703125,1.1220703125,-0.0341796875
7946,132.433,-0.22743395367000002,-0.42450787137,-0.17683389372000002,-0.0888671875,0.955078125,0.0546875
7947,132.45,-0.17630126151,-0.20772656190000002,-0.02503371387,-0.12841796875,0.92626953125,0.0546875
7948,132.467,-0.06018743973000001,-0.00106526442,0.06551376183,-0.0791015625,0.97314453125,-0.04296875
7949,132.483,0.006391586520000001,-0.015446334090000001,0.03834951912,-0.0146484375,1.07177734375,-0.13818359375
7950,132.5,0.25406556417000004,0.78989356743,-0.13635384576,-0.01220703125,1.31640625,0.06982421875
7951,132.517,0.20932445853,0.5976133396200001,-0.29827403760000004,-0.01025390625,0.89697265625,0.06787109375
7952,132.53300000000002,0.21305288400000003,0.22636868925,-0.23116237914,-0.03564453125,0.857421875,0.10693359375
7953,132.55,0.14221280007,-0.3408846144,-0.044208473430000006,0.0078125,0.87744140625,0.13427734375
7954,132.567,0.12570120156,-0.60134176509,0.034621093650000004,0.037109375,1.03515625,0.0400390625
7955,132.583,0.09587379780000001,-0.12889699482,0.12197277609000001,0.04345703125,0.865234375,-0.05615234375
7956,132.6,0.05113269216000001,0.1651159851,0.030892668180000003,0.02734375,1.158203125,-0.07177734375
7957,132.617,0.06924218730000001,-0.266316105,0.07882956708000001,0.021484375,1.11669921875,-0.06982421875
7958,132.633,0.07882956708000001,-0.29081718666,0.0015978966300000002,0.0654296875,0.9970703125,0.0390625
7959,132.65,-0.06018743973000001,-0.2609897829,0.13582121355000001,0.06201171875,0.916015625,0.15185546875
7960,132.667,-0.19494338886,-0.07616640603000001,0.33928671777,0.00439453125,0.89697265625,0.15625
7961,132.683,-0.25779398964,0.11291802852,0.48096688563,-0.05078125,0.96630859375,0.1025390625
7962,132.7,-0.14647385775000002,0.1810949514,0.64501760631,-0.11083984375,0.974609375,0.1220703125
7963,132.717,-0.1704423072,0.20453076864000003,0.63756075537,-0.0771484375,0.9482421875,0.07470703125
7964,132.733,-0.11451592515,0.29507824434,0.43782367662000005,0.0517578125,1.04931640625,-0.0146484375
7965,132.75,-0.09427590117000001,0.09108010791,0.27963191025,0.0576171875,1.1171875,-0.041015625
7966,132.767,0.013848437460000002,0.01012001199,0.11025486747,0.01416015625,1.0205078125,0.001953125
7967,132.78300000000002,-0.00479368989,0.10918960305,0.07190534835000001,0.03466796875,1.0673828125,-0.01513671875
7968,132.8,-0.03834951912,-0.06072007194,0.14008227123,-0.01611328125,1.04833984375,0.01171875
7969,132.817,-0.00213052884,-0.01171790862,0.07776430266,0.005859375,1.04833984375,-0.0322265625
7970,132.833,0.00266316105,-0.10865697084,0.08841694686000001,0.00390625,1.00537109375,0.02685546875
7971,132.85,0.02450108166,0.00266316105,0.05113269216000001,0.001953125,0.9990234375,-0.04296875
7972,132.867,0.1704423072,0.01012001199,-0.043675841220000004,0.0263671875,1.05517578125,-0.0234375
7973,132.883,0.22264026378000001,-0.11664645399000001,-0.10546117758000001,0.03759765625,0.94580078125,0.01123046875
7974,132.9,0.18482337687,-0.036751622490000004,-0.0639158652,0.0224609375,0.92724609375,0.080078125
7975,132.917,0.17150757162000002,-0.0106526442,-0.08735168244000001,0.00830078125,0.876953125,0.0908203125
7976,132.933,0.11664645399000001,0.16192019184,-0.00426105768,0.03955078125,0.91748046875,0.10498046875
7977,132.95,0.08948221128,0.16618124952000002,0.07297061277,0.05224609375,0.98779296875,0.08154296875
7978,132.967,-0.00958737978,0.20186760759000003,0.14434332891,0.07958984375,1.02587890625,0.02490234375
7979,132.983,-0.05432848542,0.13688647797,0.10812433863000001,0.060546875,1.08837890625,-0.02392578125
7980,133.0,0.06338323299000001,0.09534116559000001,-0.1118527641,0.07177734375,1.0810546875,-0.0283203125
7981,133.017,0.03408846144,-0.02929477155,-0.10599380979,0.04541015625,1.06591796875,-0.009765625
7982,133.03300000000002,0.09427590117000001,-0.13635384576,-0.19441075665000002,0.02685546875,1.0087890625,0.03564453125
7983,133.05,0.028762139340000003,-0.07297061277,-0.14860438659,0.06640625,1.001953125,0.05517578125
7984,133.067,-0.11345066073000001,-0.12942962703000002,-0.14487596112,0.1240234375,1.0712890625,-0.01953125
7985,133.083,-0.11824435062000001,-0.18162758361,-0.16618124952000002,0.1083984375,1.052734375,0.0419921875
7986,133.1,-0.20932445853,-0.22104236715,0.059122175310000004,0.0048828125,0.95703125,0.06640625
7987,133.117,-0.25885925406000004,-0.12676646598000002,0.17470336488000002,-0.0205078125,0.99853515625,0.00048828125
7988,133.133,-0.17204020383000002,-0.24341291997,0.18216021582,-0.0498046875,0.97412109375,0.0380859375
7989,133.15,-0.13422331692,-0.13582121355000001,0.09321063675,0.0009765625,0.958984375,0.00634765625
7990,133.167,-0.13422331692,-0.12303804051,0.05805691089,0.01416015625,1.01123046875,0.015625
7991,133.183,-0.04101268017,-0.03408846144,-0.06977481951,0.05224609375,0.97607421875,0.02197265625
7992,133.2,-0.10865697084,-0.023968449450000002,-0.023968449450000002,0.0419921875,0.9990234375,0.0146484375
7993,133.217,-0.045806370060000004,-0.03994741575,-0.020772656190000002,0.00244140625,1.00732421875,-0.005859375
7994,133.233,0.03302319702,-0.030892668180000003,-0.15180017985000002,0.02099609375,0.97265625,-0.00341796875
7995,133.25,0.041545312380000005,-0.10279801653000001,0.00106526442,-0.00830078125,0.9228515625,0.0693359375
7996,133.267,0.07882956708000001,0.03036003597,-0.07243798056,-0.02880859375,0.83935546875,0.0517578125
7997,133.28300000000002,0.1171790862,0.10812433863000001,-0.12090751167000001,0.00390625,0.92724609375,0.0458984375
7998,133.3,0.06498112962000001,0.06711165846,-0.07829693487,0.05224609375,0.9111328125,0.05224609375
7999,133.317,-0.00213052884,0.0852211536,-0.02024002398,0.01416015625,0.98681640625,0.03173828125
8000,133.333,0.012783173040000002,0.017576862930000003,0.00106526442,0.05712890625,0.92919921875,0.072265625
8001,133.35,-0.08362325697,0.13422331692,-0.00426105768,0.12890625,0.99462890625,0.0634765625
8002,133.367,-0.07882956708000001,0.04474110564,0.030892668180000003,0.0810546875,1.00634765625,0.07568359375
8003,133.383,-0.03888215133,0.17896442256,0.0015978966300000002,0.10400390625,1.03564453125,0.05126953125
8004,133.4,-0.22210763157000002,0.055393749840000006,0.23169501135,0.068359375,1.0673828125,0.01904296875
8005,133.417,-0.25779398964,0.041545312380000005,0.27909927804,0.0166015625,1.0693359375,-0.03369140625
8006,133.433,-0.28815402561000003,-0.006924218730000001,0.33396039567,-0.00146484375,1.08154296875,-0.03076171875
8007,133.45,-0.19334549223,-0.01810949514,0.21305288400000003,-0.03173828125,1.05224609375,-0.06103515625
8008,133.467,-0.08841694686000001,-0.04101268017,0.09267800454000001,-0.02783203125,1.08544921875,-0.08544921875
8009,133.483,0.03142530039,-0.19121496339000002,0.04953479553,-0.04931640625,1.0224609375,-0.044921875
8010,133.5,0.13475594913,-0.12729909819000002,-0.029827403760000003,0.01904296875,0.92919921875,0.01171875
8011,133.517,0.04527373785,-0.04314320901,0.06604639404,0.09521484375,0.91845703125,0.07666015625
8012,133.53300000000002,0.03142530039,0.0852211536,-0.03621899028,0.09521484375,0.94873046875,-0.00830078125
8013,133.55,0.03036003597,0.035153725860000005,-0.03834951912,0.0615234375,1.009765625,-0.00927734375
8014,133.567,0.10865697084,0.050600059950000005,-0.020772656190000002,0.0361328125,0.92041015625,0.04150390625
8015,133.583,0.07403587719,0.1651159851,0.03781688691,0.05419921875,0.9375,0.0576171875
8016,133.6,0.0106526442,0.11451592515,0.15765913416000002,0.03125,0.9462890625,0.0458984375
8017,133.617,-0.0213052884,0.23116237914,0.13582121355000001,0.07275390625,0.96435546875,0.0380859375
8018,133.633,-0.00958737978,0.14008227123,0.06285060078,0.10595703125,1.080078125,-0.03076171875
8019,133.65,0.0,0.09480853338,-0.02503371387,0.13916015625,1.091796875,-0.0048828125
8020,133.667,0.08948221128,0.08681905023,-0.08415588918,0.06494140625,1.03564453125,0.0400390625
8021,133.683,0.07137271614,0.20080234317,-0.09214537233,0.07958984375,1.01513671875,0.015625
8022,133.7,-0.11930961504000001,0.07723167045000001,0.11984224725,0.03076171875,1.05615234375,-0.00146484375
8023,133.717,0.03302319702,0.07882956708000001,0.006924218730000001,0.0234375,0.96875,0.01806640625
8024,133.733,-0.055393749840000006,0.25619609301,0.046339002270000006,0.12890625,1.0263671875,-0.01025390625
8025,133.75,-0.061252704150000004,0.10865697084,0.09853695885000001,0.046875,1.0673828125,-0.04638671875
8026,133.767,0.05166532437,0.17843179035,-0.0852211536,0.07763671875,1.0244140625,-0.08349609375
8027,133.78300000000002,0.00905474757,0.050600059950000005,-0.03994741575,0.046875,1.02978515625,-0.03466796875
8028,133.8,0.25406556417000004,0.021837920610000002,-0.24021712671,-0.02490234375,0.86279296875,0.0341796875
8029,133.817,0.17363810046,0.25726135743,-0.18961706676,0.10546875,0.91650390625,0.068359375
8030,133.833,-0.12303804051,0.14913701880000002,0.021837920610000002,0.12841796875,0.94775390625,0.01806640625
8031,133.85,-0.07350324498000001,0.15712650195,0.061785336360000005,0.0166015625,1.02880859375,-0.01904296875
8032,133.867,0.03408846144,0.19068233118000003,0.05006742774,0.03076171875,0.94921875,0.02490234375
8033,133.883,-0.07829693487,0.23861923008000002,0.08149272813000001,0.0771484375,0.99658203125,-0.04736328125
8034,133.9,-0.07350324498000001,0.06764429067000001,0.12303804051,0.03125,1.0810546875,-0.05419921875
8035,133.917,-0.019707391770000002,0.013848437460000002,0.013848437460000002,0.0986328125,0.9775390625,-0.0205078125
8036,133.933,-0.17736652593000002,0.09267800454000001,0.11504855736000001,0.1513671875,1.03662109375,0.0068359375
8037,133.95,-0.17896442256,0.10386328095000001,0.05166532437,0.1103515625,1.0419921875,-0.0537109375
8038,133.967,-0.12090751167000001,0.13795174239000002,-0.00266316105,0.0556640625,1.10009765625,-0.07568359375
8039,133.983,-0.09906959106,-0.061252704150000004,0.1651159851,-0.04345703125,1.0556640625,-0.04345703125
8040,134.0,-0.013315805250000002,0.054861117630000004,0.06657902625,0.0234375,0.97216796875,-0.0380859375
8041,134.017,-0.0905474757,0.022903185030000002,0.10705907421000001,0.07568359375,1.07080078125,-0.06689453125
8042,134.03300000000002,-0.048469531110000005,-0.056991646470000004,0.03302319702,0.05126953125,1.0126953125,-0.08251953125
8043,134.05,-0.052730588790000005,-0.027696874920000003,0.10173275211,-0.021484375,0.9794921875,-0.02783203125
8044,134.067,0.07350324498000001,-0.00426105768,0.00852211536,-0.01416015625,0.951171875,-0.0361328125
8045,134.083,0.0798948315,0.08309062476000001,-0.032490564810000004,0.05859375,0.96142578125,-0.02783203125
8046,134.1,0.08255799255,0.0,-0.039414783540000005,0.060546875,1.017578125,-0.0595703125
8047,134.117,0.12570120156,0.015446334090000001,-0.07030745172000001,0.08935546875,0.97021484375,-0.0029296875
8048,134.133,0.0905474757,0.0159789663,-0.0053263221,0.0400390625,0.9140625,0.02001953125
8049,134.15,0.056991646470000004,0.14381069670000002,0.0,0.07275390625,0.95556640625,-0.01220703125
8050,134.167,0.07510114161,0.047936898900000004,-0.05113269216000001,0.09228515625,1.00634765625,-0.0146484375
8051,134.183,0.01118527641,0.10599380979,-0.08042746371000001,0.14501953125,0.98291015625,-0.021484375
8052,134.2,-0.07723167045000001,0.06338323299000001,0.07030745172000001,0.0576171875,1.08447265625,-0.04833984375
8053,134.217,0.08255799255,-0.018642127350000003,-0.041545312380000005,0.01416015625,0.9345703125,-0.00830078125
8054,134.233,0.00053263221,0.19174759560000001,-0.0585895431,0.11767578125,1.00244140625,-0.04541015625
8055,134.25,-0.12676646598000002,-0.06711165846,0.03834951912,0.10546875,1.06787109375,-0.05859375
8056,134.267,-0.11132013189000001,-0.10173275211,-0.03888215133,0.06298828125,0.97509765625,-0.046875
8057,134.28300000000002,-0.12889699482,-0.00213052884,-0.048469531110000005,0.06982421875,1.02392578125,-0.0263671875
8058,134.3,-0.10865697084,-0.09427590117000001,-0.04314320901,0.01318359375,1.02001953125,-0.05126953125
8059,134.317,-0.01810949514,-0.00585895431,-0.06285060078,0.01318359375,0.99365234375,-0.04638671875
8060,134.333,-0.10865697084,-0.02929477155,0.08468852139000001,0.00830078125,1.0390625,-0.08935546875
8061,134.35,-0.06924218730000001,-0.13848437460000002,0.09108010791,-0.03369140625,0.978515625,-0.06298828125
8062,134.367,-0.0106526442,-0.0585895431,0.019707391770000002,-0.03271484375,0.9482421875,-0.0654296875
8063,134.383,0.09108010791,-0.04900216332,-0.08735168244000001,-0.0263671875,0.94873046875,-0.05126953125
8064,134.4,0.12836436261,0.05645901426,-0.11984224725,0.0,0.927734375,-0.02783203125
8065,134.417,0.11877698283,0.03568635807,-0.07829693487,0.01513671875,1.00732421875,-0.06787109375
8066,134.433,0.1171790862,0.01171790862,-0.09853695885000001,0.06982421875,1.00537109375,-0.08154296875
8067,134.45,-0.014381069670000001,-0.08841694686000001,0.10013485548,0.029296875,0.97802734375,-0.02099609375
8068,134.467,-0.02609897829,0.00479368989,0.11398329294000001,0.00634765625,0.9423828125,-0.0546875
8069,134.483,0.00905474757,0.06604639404,0.16458335289,-0.025390625,0.94482421875,-0.02099609375
8070,134.5,0.01225054083,0.0798948315,0.23222764356,-0.07275390625,0.90087890625,-0.025390625
8071,134.517,0.029827403760000003,0.15393070869,0.18056231919000001,-0.06298828125,0.978515625,-0.07275390625
8072,134.53300000000002,0.07190534835000001,0.07669903824,0.19121496339000002,-0.0654296875,0.9736328125,-0.02587890625
8073,134.55,0.18322548024000002,0.18375811245,0.0798948315,-0.05224609375,0.986328125,-0.04736328125
8074,134.567,0.23222764356,0.17204020383000002,-0.0159789663,0.044921875,1.09375,-0.109375
8075,134.583,0.12090751167000001,-0.00266316105,0.08948221128,0.0673828125,1.0654296875,-0.04931640625
8076,134.6,-0.03781688691,0.03994741575,0.21145498737,0.01171875,1.052734375,-0.05419921875
8077,134.617,-0.08735168244000001,0.0031957932600000004,0.30200246307,-0.04150390625,1.09033203125,-0.06591796875
8078,134.633,0.027696874920000003,-0.01012001199,0.22264026378000001,-0.0576171875,1.0595703125,-0.09619140625
8079,134.65,0.04474110564,-0.07563377382,0.20666129748,-0.111328125,1.04345703125,-0.1181640625
8080,134.667,0.20453076864000003,-0.08415588918,0.02716424271,-0.10400390625,1.0341796875,-0.11328125
8081,134.683,0.26791400163,-0.15499597311000002,-0.04474110564,-0.04345703125,0.9921875,-0.07275390625
8082,134.7,0.19494338886,-0.14700648996000001,-0.01917475956,-0.0390625,0.986328125,-0.0595703125
8083,134.717,0.28975192224,-0.1118527641,-0.12090751167000001,-0.0166015625,0.99267578125,-0.04248046875
8084,134.733,0.25140240312,-0.13422331692,-0.07137271614,0.0234375,0.98046875,-0.0234375
8085,134.75,0.15180017985000002,-0.0159789663,-0.02450108166,0.06103515625,0.98486328125,-0.0390625
8086,134.767,0.006391586520000001,-0.026631610500000003,0.17736652593000002,-0.01220703125,0.99755859375,-0.04150390625
8087,134.78300000000002,-0.06604639404,-0.014381069670000001,0.30253509528,-0.0927734375,1.0009765625,-0.08447265625
8088,134.8,-0.006924218730000001,-0.04474110564,0.31904669379,-0.10888671875,0.99365234375,-0.06201171875
8089,134.817,0.054861117630000004,0.00479368989,0.24660871323000003,-0.08740234375,0.966796875,-0.033203125
8090,134.833,0.06817692288,0.08042746371000001,0.1864212735,-0.0693359375,1.0107421875,-0.06884765625
8091,134.85,0.14700648996000001,0.05805691089,0.05432848542,-0.02392578125,1.10302734375,-0.12548828125
8092,134.867,0.20879182632,-0.013848437460000002,-0.0015978966300000002,0.0029296875,1.05224609375,-0.06005859375
8093,134.883,0.0426105768,-0.06551376183,0.10972223526000001,-0.03466796875,1.03173828125,-0.07080078125
8094,134.9,0.16138755963,-0.06231796857000001,-0.05432848542,-0.05224609375,1.009765625,-0.029296875
8095,134.917,0.17150757162000002,0.021837920610000002,-0.10865697084,-0.06201171875,1.001953125,-0.01904296875
8096,134.933,0.13954963902,-0.07829693487,-0.07882956708000001,-0.1005859375,1.02392578125,-0.07666015625
8097,134.95,0.21092235516000002,-0.025566346080000003,-0.22423816041000003,-0.01025390625,1.0263671875,-0.07421875
8098,134.967,0.08202536034,-0.12836436261,-0.15286544427,-0.0244140625,1.08935546875,-0.09033203125
8099,134.983,0.16618124952000002,-0.25086977091,-0.13635384576,-0.08447265625,1.041015625,-0.02001953125
8100,135.0,0.10386328095000001,-0.2343581724,-0.0585895431,-0.12158203125,0.8896484375,0.0234375
8101,135.017,-0.10386328095000001,-0.20559603306000002,0.25992451848000003,-0.1953125,0.88330078125,0.03466796875
8102,135.03300000000002,-0.050600059950000005,-0.16564861731000002,0.29614350876,-0.2060546875,0.82666015625,-0.0185546875
8103,135.05,0.07030745172000001,0.050600059950000005,0.25300029975,-0.14697265625,1.03173828125,-0.0888671875
8104,135.067,0.3781688691,0.018642127350000003,-0.037284254700000005,-0.04833984375,1.126953125,-0.1591796875
8105,135.083,0.32330775147,-0.13102752366,-0.13049489145,0.04736328125,1.06396484375,-0.138671875
8106,135.1,0.40533311181000004,-0.27324032373,-0.19600865328,-0.0263671875,0.943359375,0.00244140625
8107,135.117,0.38669098446,-0.0213052884,-0.44687842419,0.07177734375,0.88232421875,0.0078125
8108,135.133,0.09693906222000001,-0.0159789663,-0.19441075665000002,0.10009765625,1.11279296875,-0.0107421875
8109,135.15,0.07669903824,-0.09214537233,-0.28069717467,0.04052734375,1.06005859375,-0.0380859375
8110,135.167,-0.0319579326,-0.04953479553,-0.043675841220000004,-0.01953125,1.130859375,-0.01611328125
8111,135.183,-0.07350324498000001,-0.18482337687,0.03834951912,-0.09326171875,1.10595703125,-0.06494140625
8112,135.2,-0.022903185030000002,-0.16777914615,0.06018743973000001,-0.07958984375,1.14453125,-0.0732421875
8113,135.217,-0.07669903824,-0.10759170642,0.14540859333,-0.0224609375,1.10595703125,-0.1103515625
8114,135.233,-0.03568635807,-0.12197277609000001,0.043675841220000004,-0.05712890625,1.14794921875,-0.1767578125
8115,135.25,-0.013315805250000002,-0.34727620092,0.0213052884,-0.16455078125,1.06787109375,-0.16357421875
8116,135.267,0.047936898900000004,-0.36272253501,0.19334549223,-0.27734375,0.849609375,0.0244140625
8117,135.28300000000002,0.16990967499,-0.01118527641,0.12037487946000001,-0.22998046875,0.79296875,0.02490234375
8118,135.3,0.19867181433,0.19441075665000002,0.10812433863000001,-0.1328125,0.978515625,-0.04736328125
8119,135.317,0.23648870124000002,0.044208473430000006,0.01810949514,-0.03515625,1.0390625,-0.1142578125
8120,135.333,0.27110979489000003,-0.07936219929,0.1118527641,-0.09033203125,1.0361328125,0.02783203125
8121,135.35,0.09108010791,-0.11398329294000001,0.23062974693000002,-0.10107421875,0.9765625,-0.02978515625
8122,135.367,0.07669903824,-0.10333064874,0.25992451848000003,-0.1171875,0.99365234375,-0.00439453125
8123,135.383,0.06338323299000001,0.00426105768,0.25246766754,-0.10107421875,0.96044921875,-0.1025390625
8124,135.4,0.26471820837000004,-0.00213052884,0.048469531110000005,-0.09375,1.0439453125,-0.06591796875
8125,135.417,0.31904669379,-0.07776430266,-0.0053263221,-0.16259765625,0.92041015625,0.02197265625
8126,135.433,0.35206989081,0.00958737978,-0.159789663,-0.140625,0.97119140625,-0.025390625
8127,135.45,0.47564056353,0.10865697084,-0.20932445853,-0.0654296875,0.884765625,0.13525390625
8128,135.467,0.08735168244000001,0.30040456644,0.01704423072,0.01416015625,1.1083984375,-0.09716796875
8129,135.483,0.19973707875000002,-0.17150757162000002,-0.02822950713,-0.0927734375,1.23291015625,-0.0849609375
8130,135.5,0.07829693487,-0.05805691089,0.09693906222000001,-0.1044921875,0.9677734375,-0.0185546875
8131,135.517,0.16351808847000002,0.00905474757,0.054861117630000004,-0.12548828125,1.16259765625,-0.10986328125
8132,135.53300000000002,0.30200246307,-0.04474110564,0.09480853338,-0.18994140625,0.92431640625,0.013671875
8133,135.55,0.31158984285,0.05379585321,0.061785336360000005,-0.1708984375,0.994140625,-0.10009765625
8134,135.567,0.5486111763,-0.09480853338,-0.23861923008000002,-0.0263671875,0.9521484375,-0.05712890625
8135,135.583,0.36325516722,-0.08202536034,-0.061252704150000004,-0.07373046875,0.8935546875,0.001953125
8136,135.6,0.43888894104000004,-0.08362325697,-0.13795174239000002,-0.1162109375,0.90234375,-0.0126953125
8137,135.617,0.32330775147,0.006391586520000001,-0.09214537233,0.0107421875,0.91943359375,0.037109375
8138,135.633,0.24288028776,0.007456850940000001,-0.04048004796,-0.02392578125,1.01123046875,0.01220703125
8139,135.65,0.37603834026000005,0.13209278808,-0.37124465037000004,0.10546875,1.03271484375,-0.0751953125
8140,135.667,0.15765913416000002,0.03408846144,-0.09374326896,0.05224609375,1.10302734375,0.0107421875
8141,135.683,-0.052730588790000005,-0.25300029975,0.17736652593000002,-0.17138671875,1.01806640625,-0.078125
8142,135.7,0.08255799255,0.0015978966300000002,0.03621899028,-0.1845703125,1.0068359375,-0.06201171875
